id,host_since,neighbourhood,city,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
29250972,2011-06-16,Ward 62,Cape Town,7806,-34.02358,18.44434,Guesthouse,Entire home/apt,6,2.0,2.0,3.0,Real Bed,749,100.0,2,21,40,96.0
29251257,2018-10-13,Ward 54,Cape Town,8005,-33.95969,18.38572,Apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,4624,,7,365,0,94.57809342683942
29251631,2017-03-03,Ward 115,Cape Town,8005,-33.91245,18.40919,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,733,95.0,89,190,10,100.0
29252372,2018-04-18,Ward 115,Cape Town,8005,-33.91221,18.4018,House,Private room,2,2.0,1.0,1.0,Real Bed,697,150.0,2,1125,9,100.0
29253068,2017-03-16,Ward 54,Cape Town,8005,-33.92762,18.37906,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,493,300.0,3,50,27,91.0
29253152,2018-10-13,Ward 61,Cape Town,7976,-34.13907,18.33841,Apartment,Entire home/apt,4,2.0,3.0,3.0,Real Bed,898,400.0,2,31,8,95.0
29254339,2018-10-09,Ward 100,Cape Town,7580,-34.14703,18.89156,Farm stay,Private room,2,2.0,1.0,2.0,Real Bed,348,,1,31,3,87.0
29257476,2015-11-06,Ward 59,Cape Town,7708,-33.98372,18.45959,House,Entire home/apt,8,4.5,4.0,5.0,Real Bed,9980,,5,1125,0,94.57809342683942
29265483,2018-10-14,Ward 23,Cape Town,7441,-33.74488,18.45375,House,Entire home/apt,8,4.0,4.0,4.0,Real Bed,4998,,14,21,0,94.57809342683942
29265637,2014-03-19,Ward 77,Cape Town,8001,-33.93762,18.43139,Villa,Entire home/apt,8,3.5,4.0,6.0,Real Bed,1215,1450.0,3,100,2,100.0
29267612,2013-10-29,Ward 77,Cape Town,8001,-33.93374,18.42112,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1251,450.0,1,1125,68,96.0
29267871,2013-02-19,Ward 74,Cape Town,7806,-34.03854,18.34872,House,Entire home/apt,4,2.0,3.0,4.0,Real Bed,2501,,4,15,3,100.0
29268895,2015-05-01,Ward 77,Cape Town,8001,-33.92773,18.40855,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,687,,8,1125,11,95.0
29269812,2016-05-22,Ward 58,Cape Town,7708,-33.99803,18.47431,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,491,89.0,1,31,0,94.57809342683942
29270988,2016-11-30,Ward 59,Cape Town,7700,-33.95709,18.47138,House,Entire home/apt,6,3.0,6.0,6.0,Real Bed,1797,425.0,5,28,0,94.57809342683942
29273657,2017-02-08,Ward 77,Cape Town,8001,-33.93392,18.40965,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,634,140.0,2,1125,36,92.0
29273973,2018-10-09,Ward 54,Cape Town,8040,-33.93625,18.37932,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,646,550.0,2,365,30,95.0
29274220,2013-07-26,Ward 62,Cape Town,7806,-34.02693,18.41997,Guesthouse,Entire home/apt,10,3.0,3.0,5.0,Real Bed,4946,650.0,2,30,31,99.0
29275511,2018-10-14,Ward 107,Cape Town,7441,-33.82334,18.4837,Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,697,,3,14,5,100.0
29276028,2014-12-17,Ward 74,Cape Town,7806,-34.0269,18.34725,House,Entire home/apt,5,3.0,3.0,3.0,Real Bed,2508,,5,1125,0,94.57809342683942
29276165,2017-06-13,Ward 107,Cape Town,7441,-33.82398,18.48147,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,995,250.0,2,7,4,95.0
29277955,2017-08-09,Ward 100,Cape Town,7140,-34.14463,18.8594,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,401,300.0,2,30,3,80.0
29279427,2017-11-09,Ward 69,Cape Town,7979,-34.11543,18.3792,House,Entire home/apt,8,3.5,4.0,5.0,Real Bed,4492,1000.0,7,21,2,100.0
29279516,2018-10-14,Ward 115,Cape Town,7915,-33.92549,18.45518,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,506,,1,30,29,91.0
29281403,2018-10-13,Ward 1,Cape Town,7441,-33.82892,18.54564,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,599,,2,28,3,100.0
29288791,2017-01-17,Ward 23,Cape Town,,-33.7907,18.48238,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,1305,,3,21,5,100.0
29291650,2016-11-30,Ward 57,Cape Town,7700,-33.95847,18.47282,House,Entire home/apt,7,3.0,7.0,7.0,Real Bed,1497,325.0,7,28,3,87.0
29291730,2018-10-15,Ward 1,Cape Town,7441,-33.84201,18.54728,Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,1000,,29,30,0,94.57809342683942
29293076,2011-08-16,Ward 69,Cape Town,7979,-34.11203,18.38125,Townhouse,Entire home/apt,8,4.0,4.0,8.0,Real Bed,3292,0.0,2,30,0,94.57809342683942
29293196,2016-06-05,Ward 69,Cape Town,7975,-34.12904,18.39307,House,Entire home/apt,5,3.0,3.0,3.0,Real Bed,1251,300.0,5,21,4,100.0
29293647,2016-07-28,Ward 107,Cape Town,7441,-33.82268,18.47837,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2007,500.0,5,1125,5,100.0
29296332,2018-10-13,Ward 115,Cape Town,8000,-33.922,18.42132,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1797,485.0,2,1125,3,93.0
29296371,2015-09-13,Ward 1,Cape Town,7441,-33.84443,18.55307,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,3998,,14,30,0,94.57809342683942
29297194,2018-10-15,Ward 64,Cape Town,7945,-34.09277,18.47541,House,Entire home/apt,8,3.0,4.0,8.0,Real Bed,2745,250.0,3,1125,0,94.57809342683942
29297322,2015-02-16,Ward 70,Cape Town,7530,-33.85983,18.59531,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,2996,500.0,60,90,0,94.57809342683942
29298017,2012-11-23,Ward 73,Cape Town,7801,-34.02321,18.47168,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,2748,0.0,5,20,3,100.0
29298406,2016-01-13,Ward 115,Cape Town,8000,-33.92821,18.42187,Loft,Entire home/apt,6,2.0,3.0,3.0,Real Bed,1498,350.0,2,100,77,95.0
29298541,2017-11-04,Ward 23,Cape Town,7441,-33.71128,18.44682,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1497,0.0,7,60,2,90.0
29299013,2017-08-07,Ward 77,Cape Town,8001,-33.93682,18.41961,House,Entire home/apt,3,2.0,1.0,1.0,Real Bed,1204,350.0,7,60,1,100.0
29299960,2016-09-16,Ward 59,Cape Town,7708,-33.98062,18.46178,House,Entire home/apt,6,3.5,3.0,6.0,Real Bed,2501,300.0,5,1125,4,100.0
29300102,2016-02-14,Ward 100,Cape Town,7151,-34.16312,18.86948,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1115,383.0,5,1125,2,80.0
29301006,2017-10-18,Ward 23,Cape Town,7441,-33.80033,18.47591,House,Entire home/apt,8,4.5,5.0,5.0,Real Bed,3505,,60,1125,1,94.57809342683942
29302116,2018-06-14,Ward 71,Cape Town,7966,-34.06286,18.43489,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,906,,10,1125,2,100.0
29303044,2017-05-14,Ward 115,Cape Town,8001,-33.91429,18.42195,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,986,250.0,1,1125,7,91.0
29303072,2018-05-15,Ward 115,Cape Town,8001,-33.91654,18.42063,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1446,550.0,3,1125,1,100.0
29304016,2018-10-15,Ward 115,Cape Town,,-33.92419,18.4244,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,352,,1,14,0,94.57809342683942
29305487,2018-10-15,Ward 57,Cape Town,7915,-33.93051,18.45222,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,847,350.0,2,365,6,100.0
29310598,2018-08-19,Ward 53,Cape Town,7405,-33.93915,18.51237,Guesthouse,Private room,2,1.0,1.0,1.0,Real Bed,557,,3,6,0,94.57809342683942
29316162,2018-10-15,Ward 11,Cape Town,7580,-33.92079,18.69885,Bed and breakfast,Private room,8,3.0,4.0,0.0,Real Bed,745,,3,1125,0,94.57809342683942
29318841,2014-04-21,Ward 62,Cape Town,7806,-34.01454,18.43963,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,592,150.0,2,100,0,94.57809342683942
29319291,2017-12-13,Ward 54,Cape Town,8005,-33.96344,18.38046,Guest suite,Entire home/apt,3,2.0,2.0,2.0,Real Bed,1991,500.0,3,14,2,100.0
29322407,2014-04-07,Ward 54,Cape Town,8005,-33.92536,18.38508,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3943,700.0,3,31,26,100.0
29322835,2018-10-15,Ward 59,Cape Town,7708,-33.98304,18.46523,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,476,,1,1125,0,94.57809342683942
29324022,2013-01-23,Ward 115,Cape Town,8008,-33.92569,18.41474,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,796,720.0,2,1125,30,94.0
29324078,2014-04-26,Ward 54,Cape Town,8005,-33.92144,18.38938,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2008,500.0,3,21,0,94.57809342683942
29325179,2017-05-14,Ward 115,Cape Town,8001,-33.91593,18.41699,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1374,150.0,1,1125,15,93.0
29325910,2018-10-16,Ward 107,Cape Town,7441,-33.82213,18.48629,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1203,,14,15,0,94.57809342683942
29325919,2017-05-14,Ward 115,Cape Town,8001,-33.91346,18.4178,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1038,150.0,1,1125,3,100.0
29325955,2018-07-22,Ward 55,Cape Town,7405,-33.8945,18.48962,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,296,150.0,1,200,5,92.0
29326064,2015-02-15,Ward 115,Cape Town,7915,-33.93315,18.44792,House,Entire home/apt,3,2.0,3.0,3.0,Real Bed,793,350.0,4,8,10,92.0
29326261,2015-01-22,Ward 115,Cape Town,8051,-33.90878,18.40813,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,942,300.0,3,30,58,100.0
29326285,2017-05-14,Ward 115,Cape Town,8001,-33.9122,18.41879,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1921,150.0,1,1125,4,75.0
29326305,2013-03-18,Ward 115,Cape Town,8000,-33.92326,18.42145,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1092,480.0,1,1125,6,87.0
29326348,2013-03-18,Ward 115,Cape Town City Centre,8000,-33.92538,18.42115,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1163,480.0,1,1125,1,100.0
29326403,2013-03-18,Ward 115,Cape Town,8005,-33.90913,18.40189,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1256,480.0,1,1125,3,93.0
29326901,2018-09-19,Ward 53,Cape Town,7460,-33.92731,18.52662,Bed and breakfast,Private room,3,1.5,2.0,1.0,Real Bed,261,350.0,7,90,0,94.57809342683942
29326958,2017-05-14,Ward 115,Cape Town,8001,-33.91652,18.41889,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1374,150.0,1,1125,0,94.57809342683942
29327368,2017-05-14,Ward 115,Cape Town,8001,-33.91707,18.41675,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1374,150.0,1,1125,2,100.0
29327945,2012-09-09,Ward 54,Cape Town,8005,-33.96164,18.37583,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,5497,600.0,5,30,1,100.0
29328093,2011-08-16,Ward 69,Cape Town,7979,-34.1121,18.38303,Bed and breakfast,Private room,2,1.0,1.0,2.0,Real Bed,1203,0.0,1,1125,0,94.57809342683942
29328097,2011-08-16,Ward 69,Noordhoek,7975,-34.11292,18.38143,Bed and breakfast,Hotel room,3,1.0,1.0,2.0,Real Bed,1303,0.0,1,1125,0,94.57809342683942
29328310,2017-05-14,Ward 115,Cape Town,8001,-33.91651,18.41843,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1374,150.0,2,1125,2,90.0
29328510,2018-10-16,Ward 58,Cape Town,7700,-33.96307,18.47661,Townhouse,Entire home/apt,4,1.0,2.0,3.0,Real Bed,958,300.0,4,10,7,100.0
29328659,2017-05-14,Ward 115,Cape Town,8001,-33.9155,18.41818,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1515,150.0,1,1125,13,91.0
29328977,2017-05-14,Ward 115,Cape Town,8001,-33.91693,18.41697,Apartment,Entire home/apt,4,2.0,2.0,0.0,Real Bed,2484,250.0,1,1125,14,96.0
29329296,2017-05-14,Ward 115,Cape Town,8001,-33.91561,18.41822,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1515,150.0,1,1125,9,87.0
29330061,2017-05-14,Ward 115,Cape Town,8001,-33.91655,18.41721,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1515,150.0,1,1125,0,94.57809342683942
29330377,2017-05-14,Ward 115,Cape Town,8001,-33.91681,18.41682,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1515,150.0,1,1125,1,80.0
29330574,2017-05-14,Ward 115,Cape Town,8001,-33.91567,18.41699,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,2484,250.0,1,1125,4,95.0
29330837,2017-05-14,Ward 115,Cape Town,8001,-33.91648,18.41839,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1374,150.0,1,1125,13,92.0
29331771,2014-10-28,Ward 54,Cape Town,8005,-33.95923,18.38917,House,Entire home/apt,8,3.5,4.0,4.0,Real Bed,9001,400.0,7,1125,2,100.0
29333296,2014-06-25,Ward 74,Cape Town,7806,-34.01207,18.39273,House,Entire home/apt,7,3.5,4.0,4.0,Real Bed,2943,950.0,3,1125,21,99.0
29333756,2013-11-18,Ward 62,Cape Town,7806,-34.00835,18.43765,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,599,400.0,1,1125,0,94.57809342683942
29334119,2017-03-08,Ward 64,Cape Town,7950,-34.10686,18.46993,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,847,200.0,1,1125,27,83.0
29334710,2018-10-16,Ward 70,Cape Town,7530,-33.86251,18.62919,House,Entire home/apt,8,2.0,4.0,6.0,Real Bed,1603,0.0,2,1125,1,100.0
29336099,2016-09-09,Ward 69,Cape Town,7979,-34.10229,18.39109,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,4998,500.0,5,185,6,100.0
29344369,2014-04-26,Ward 54,Cape Town,8005,-33.92148,18.38923,Apartment,Entire home/apt,2,3.0,1.0,1.0,Real Bed,1902,450.0,5,21,5,92.0
29347367,2018-10-17,Ward 115,Cape Town,8001,-33.92861,18.41449,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,599,455.0,2,1125,29,96.0
29348073,2016-10-04,Ward 115,Cape Town,8000,-33.92191,18.41952,Hostel,Hotel room,1,1.0,1.0,1.0,Real Bed,247,,1,30,3,80.0
29349285,2018-10-17,Ward 115,Cape Town,8051,-33.91037,18.41405,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,740,550.0,2,1125,35,96.0
29351148,2017-05-14,Ward 115,Cape Town,8001,-33.91557,18.41813,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1374,150.0,1,1125,5,92.0
29351168,2018-10-17,Ward 115,Cape Town,8001,-33.93289,18.40876,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1198,675.0,2,1125,30,92.0
29351318,2017-05-14,Ward 115,Cape Town,8001,-33.91648,18.41839,Apartment,Entire home/apt,6,3.0,3.0,4.0,Real Bed,2907,350.0,1,1125,10,94.0
29351595,2017-05-14,Ward 115,Cape Town,8001,-33.9151,18.41821,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,2255,250.0,2,1125,14,90.0
29352061,2017-05-14,Ward 115,Cape Town,8001,-33.91356,18.42676,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,863,150.0,1,1125,7,97.0
29353853,2016-10-04,Ward 115,Cape Town,8000,-33.92141,18.41799,Hostel,Hotel room,1,1.0,1.0,1.0,Real Bed,221,,1,32,16,94.0
29354791,2018-10-16,Ward 54,Cape Town,8005,-33.92824,18.38047,Villa,Entire home/apt,6,4.5,3.0,4.0,Real Bed,2857,950.0,4,1125,9,82.0
29354821,2015-02-16,Ward 84,Cape Town,7130,-34.08009,18.86223,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1396,,2,1125,0,94.57809342683942
29355198,2016-10-04,Ward 115,Cape Town,8000,-33.92314,18.41909,Hostel,Hotel room,6,1.0,1.0,6.0,Real Bed,1251,,1,30,1,100.0
29355499,2017-07-20,Ward 73,Cape Town,7945,-34.04332,18.44714,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,644,,1,30,17,99.0
29355716,2017-10-04,Ward 115,Cape Town,7915,-33.9288,18.44321,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,705,300.0,3,10,5,100.0
29357345,2014-01-08,Ward 115,Cape Town,7915,-33.93112,18.44826,House,Private room,2,1.0,1.0,1.0,Real Bed,405,,2,1125,18,93.0
29358785,2018-10-17,Ward 102,Cape Town,7560,-33.85242,18.69032,Bed and breakfast,Private room,4,2.0,2.0,2.0,Real Bed,457,0.0,1,21,10,98.0
29359724,2018-01-27,Ward 1,Cape Town,7500,-33.87956,18.58995,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,796,400.0,5,1125,1,40.0
29360223,2017-05-24,Ward 54,Cape Town,8005,-33.92481,18.38941,Villa,Entire home/apt,10,6.0,5.0,5.0,Real Bed,19996,,4,20,0,94.57809342683942
29360255,2014-01-08,Ward 115,Cape Town,7915,-33.93119,18.44912,House,Private room,2,1.0,1.0,1.0,Real Bed,757,,2,30,10,90.0
29360467,2018-10-11,Ward 55,Cape Town,7441,-33.88721,18.48787,House,Private room,2,1.0,1.0,2.0,Real Bed,745,,1,1125,0,94.57809342683942
29360947,2018-10-17,Ward 1,Cape Town,7500,-33.87792,18.57469,Guest suite,Entire home/apt,2,1.0,0.0,0.0,Real Bed,644,,1,1125,4,95.0
29361888,2018-10-17,Ward 62,Cape Town,7806,-34.01547,18.4311,House,Entire home/apt,10,4.0,5.0,5.0,Real Bed,23004,0.0,3,1125,0,94.57809342683942
29362591,2015-12-17,Ward 69,Cape Town,7975,-34.13382,18.39318,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,1794,350.0,1,1125,4,100.0
29374333,2016-06-14,Ward 62,Cape Town,7708,-33.98781,18.44214,Villa,Private room,16,8.5,8.0,10.0,Real Bed,9492,,1,1125,0,94.57809342683942
29377963,2015-02-18,Ward 54,Cape Town,8005,-33.95712,18.38149,Apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,2501,350.0,2,1125,1,40.0
29378483,2013-04-20,Ward 54,Cape Town,8060,-33.91263,18.39437,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,906,350.0,1,14,43,100.0
29378632,2016-10-04,Ward 115,Cape Town,8000,-33.92191,18.41761,Hostel,Hotel room,1,1.0,1.0,1.0,Real Bed,247,,1,32,2,100.0
29378849,2016-10-02,Ward 107,Cape Town,7441,-33.82092,18.47862,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,995,,3,1125,0,94.57809342683942
29381387,2014-03-22,Ward 69,Cape Town,7979,-34.10136,18.36292,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,575,370.0,28,180,9,96.0
29383499,2016-10-04,Ward 115,Cape Town,8000,-33.92238,18.41912,Hostel,Hotel room,2,1.0,1.0,2.0,Real Bed,1198,,1,30,0,94.57809342683942
29383661,2015-12-17,Ward 69,Cape Town,7975,-34.13382,18.39318,House,Private room,2,1.0,1.0,1.0,Real Bed,542,350.0,1,1125,4,95.0
29383737,2016-10-04,Ward 115,Cape Town,8000,-33.92148,18.41936,Hotel,Hotel room,1,1.0,1.0,1.0,Real Bed,264,,1,32,7,83.0
29384134,2018-02-07,Ward 115,Cape Town,8000,-33.92736,18.41404,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,705,455.0,2,1125,3,93.0
29384218,2018-10-18,Ward 100,Cape Town,7151,-34.15938,18.86841,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,1498,,3,1125,1,100.0
29384435,2014-10-25,Ward 100,Cape Town,7151,-34.15889,18.87128,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,907,650.0,30,90,1,100.0
29384583,2018-10-18,Ward 115,,8051,-33.91061,18.41595,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1304,250.0,2,1125,32,98.0
29385505,2016-02-03,Ward 83,Cape Town,7139,-34.11678,18.82521,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,845,,2,30,0,94.57809342683942
29386131,2018-10-18,Ward 26,Cape Town,7460,-33.90302,18.55566,House,Private room,2,1.0,2.0,2.0,Real Bed,348,,7,30,0,94.57809342683942
29386393,2016-06-05,Ward 71,Cape Town,7966,-34.06486,18.44489,House,Entire home/apt,3,2.0,3.0,2.0,Real Bed,1707,,5,15,19,100.0
29386527,2018-07-04,Ward 48,Cape Town,7764,-33.96548,18.52114,Apartment,Private room,4,1.0,2.0,10.0,Real Bed,801,300.0,1,1125,8,97.0
29386602,2014-02-20,Ward 64,Cape Town,7974,-34.13658,18.42993,Bed and breakfast,Hotel room,2,1.0,1.0,1.0,Real Bed,796,,1,31,3,80.0
29389082,2015-11-06,Ward 62,Cape Town,7806,-34.01714,18.45065,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,9300,500.0,5,1125,2,100.0
29391240,2017-03-28,Ward 54,Cape Town,,-33.93495,18.38058,Villa,Entire home/apt,10,5.0,5.0,5.0,Real Bed,157505,,1,1125,0,94.57809342683942
29391462,2017-03-29,Ward 107,Cape Town,7441,-33.82749,18.48425,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,348,0.0,1,90,33,90.0
29398230,2017-03-29,Ward 23,Cape Town,7441,-33.79612,18.47655,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,784,400.0,1,60,7,94.0
29399067,2016-02-12,Ward 115,Cape Town,8051,-33.91245,18.41619,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1251,500.0,3,1125,4,100.0
29401240,2018-10-19,Ward 26,Cape Town,7460,-33.89875,18.56693,House,Private room,2,1.0,1.0,1.0,Real Bed,592,,2,5,0,94.57809342683942
29401419,2018-02-21,Ward 115,,,-33.90429,18.3993,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,698,300.0,2,1125,38,92.0
29401975,2012-06-01,Ward 107,Cape Town,7441,-33.82034,18.47989,Apartment,Entire home/apt,5,2.0,2.0,4.0,Real Bed,907,450.0,3,1125,0,94.57809342683942
29403364,2018-07-22,Ward 55,Cape Town,7405,-33.89578,18.49079,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,401,150.0,1,365,2,80.0
29403534,2018-02-27,Ward 105,Cape Town,7570,-33.82625,18.74282,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,818,,1,1125,7,94.0
29403624,2018-10-19,Ward 54,Cape Town,8005,-33.94875,18.37855,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3769,314.0,5,30,2,100.0
29404522,2017-05-14,Ward 115,Cape Town,8001,-33.91589,18.42036,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,646,150.0,1,1125,8,93.0
29405951,2015-08-12,Ward 74,Cape Town,7806,-34.01198,18.33515,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,9300,0.0,10,1125,0,94.57809342683942
29406132,2015-12-17,Ward 69,Cape Town,7975,-34.13382,18.39318,House,Private room,4,1.0,2.0,2.0,Real Bed,540,350.0,1,1125,2,100.0
29406597,2016-02-03,Ward 54,Cape Town,8005,-33.92506,18.38695,Villa,Entire home/apt,8,4.0,4.0,5.0,Real Bed,15005,495.0,1,1125,4,95.0
29407093,2018-10-19,Ward 23,Cape Town,7441,-33.81918,18.47465,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1198,550.0,2,1125,15,93.0
29407365,2018-10-19,Ward 115,Cape Town,8005,-33.91071,18.3998,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,2801,420.0,10,1125,0,94.57809342683942
29407878,2009-12-03,Ward 100,Cape Town,7140,-34.13593,18.89539,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1498,300.0,28,1125,1,80.0
29409908,2015-02-15,Ward 4,Cape Town,7441,-33.87086,18.49133,House,Entire home/apt,6,3.5,4.0,4.0,Real Bed,2854,350.0,6,30,6,100.0
29411020,2017-01-05,Ward 23,Cape Town,7441,-33.78665,18.45826,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1501,400.0,2,1125,2,70.0
29411743,2018-06-26,Ward 23,Cape Town,7441,-33.71936,18.44553,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2194,0.0,3,36,1,60.0
29414845,2017-01-05,Ward 23,Cape Town,7441,-33.78851,18.45762,Apartment,Entire home/apt,2,2.0,2.0,3.0,Real Bed,1099,,2,1125,1,100.0
29416069,2018-10-19,Ward 115,Cape Town,8051,-33.91054,18.40986,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,995,350.0,4,1125,38,92.0
29423428,2017-09-11,Ward 55,Rugby,7405,-33.90095,18.48783,House,Private room,5,1.0,3.0,5.0,Real Bed,508,150.0,1,1125,1,94.57809342683942
29424918,2016-02-06,Ward 115,Cape Town,8000,-33.9245,18.41791,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,846,220.0,2,1125,4,100.0
29427313,2018-09-16,Ward 74,Cape Town,7806,-34.03162,18.34553,House,Entire home/apt,6,3.5,4.0,6.0,Real Bed,3998,500.0,3,21,2,100.0
29427566,2018-10-19,Ward 103,Cape Town,7570,-33.8271,18.71829,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,652,,1,1125,2,100.0
29427815,2015-11-06,Ward 62,Cape Town,7806,-34.02734,18.44298,House,Entire home/apt,10,5.5,5.0,5.0,Real Bed,14876,500.0,5,1125,0,94.57809342683942
29428670,2015-05-15,Ward 74,Cape Town,7806,-34.00778,18.34574,House,Entire home/apt,8,4.0,6.0,6.0,Real Bed,18008,5000.0,10,1125,0,94.57809342683942
29428863,2016-03-16,Ward 23,Cape Town,7441,-33.77927,18.45585,Condominium,Entire home/apt,6,2.0,3.0,3.0,Real Bed,1999,550.0,4,1125,12,93.0
29429102,2017-01-06,Ward 107,Cape Town,7441,-33.79727,18.48088,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,906,250.0,3,14,4,95.0
29430625,2015-04-29,Ward 59,Cape Town,7700,-33.97481,18.45532,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1491,650.0,2,364,15,95.0
29444471,2015-06-08,Ward 74,Cape Town,7806,-34.02738,18.35046,House,Entire home/apt,6,2.0,4.0,4.0,Real Bed,1794,250.0,10,21,1,100.0
